Mod:Item:MetaData, Localized Name, Unlocalized Name, Is Block?, Class Name
ae2bettermagnetcard:bmc_upgrade:0, Карта дальности, item.ae2bettermagnetcard.bmc_upgrade.range, false, net.minecraft.item.ItemStack
ae2bettermagnetcard:bmc_upgrade:1, Продвинутая карта дальности, item.ae2bettermagnetcard.bmc_upgrade.advanced_range, false, net.minecraft.item.ItemStack
packaged_acceleration:speed_card, Speed Card, item.packaged_acceleration.speed_card, false, com.shiver.pkgacc.item.ItemSpeedCard
packaged_acceleration:energy_card, Energy Card, item.packaged_acceleration.energy_card, false, com.shiver.pkgacc.item.ItemEnergyCard
ymadditions:network_hub, ME Wireless Transceiver, tile.ymadditions.network_hub, true, com.xinyihl.ymadditions.common.item.YMItemBlock
openscreens:backflatscreen1, Flatscreen (Back) (Tier 1), tile.openscreens.backflatscreen1, true, net.minecraft.item.ItemBlock
openscreens:backflatscreen2, §eFlatscreen (Back) (Tier 2), tile.openscreens.backflatscreen2, true, net.minecraft.item.ItemBlock
openscreens:backflatscreen3, §bFlatscreen (Back) (Tier 3), tile.openscreens.backflatscreen3, true, net.minecraft.item.ItemBlock
openscreens:frontflatscreen1, Flatscreen (Front) (Tier 1), tile.openscreens.frontflatscreen1, true, net.minecraft.item.ItemBlock
openscreens:frontflatscreen2, §eFlatscreen (Front) (Tier 2), tile.openscreens.frontflatscreen2, true, net.minecraft.item.ItemBlock
openscreens:frontflatscreen3, §bFlatscreen (Front) (Tier 3), tile.openscreens.frontflatscreen3, true, net.minecraft.item.ItemBlock
openscreens:holoscreen1, Holo Screen (Tier 1), tile.openscreens.holoscreen1, true, net.minecraft.item.ItemBlock
openscreens:holoscreen2, §eHolo Screen (Tier 2), tile.openscreens.holoscreen2, true, net.minecraft.item.ItemBlock
openscreens:holoscreen3, §bHolo Screen (Tier 3), tile.openscreens.holoscreen3, true, net.minecraft.item.ItemBlock
opensecurity:security_terminal, Терминал безопасности, tile.opensecurity.security_terminal, true, net.minecraft.item.ItemBlock
opensecurity:alarm, Сигнализация, tile.opensecurity.alarm, true, net.minecraft.item.ItemBlock
opensecurity:energy_turret, Энергетическая турель, tile.opensecurity.energy_turret, true, net.minecraft.item.ItemBlock
opensecurity:entity_detector, Детектор сущностей, tile.opensecurity.entity_detector, true, net.minecraft.item.ItemBlock
opensecurity:nanofog_terminal, Терминал Нано тумана, tile.opensecurity.nanofog_terminal, true, net.minecraft.item.ItemBlock
opensecurity:rolldoor_element, Элемент подъемной двери, tile.opensecurity.rolldoor_element, true, net.minecraft.item.ItemBlock
opensecurity:card_writer, Блок записи карт, tile.opensecurity.card_writer, true, net.minecraft.item.ItemBlock
opensecurity:keypad, Мини клавиатура, tile.opensecurity.keypad, true, net.minecraft.item.ItemBlock
opensecurity:rfid_reader, RFID считыватель, tile.opensecurity.rfid_reader, true, net.minecraft.item.ItemBlock
opensecurity:biometric_reader, Биометрический считыватель, tile.opensecurity.biometric_reader, true, net.minecraft.item.ItemBlock
opensecurity:mag_reader, Считыватель магнитных карт, tile.opensecurity.mag_reader, true, net.minecraft.item.ItemBlock
opensecurity:data_block, Блок данных, tile.opensecurity.data_block, true, net.minecraft.item.ItemBlock
opensecurity:secure_door, Дверь безопасности, tile.opensecurity.secure_door, false, pcl.opensecurity.common.items.ItemSecureDoor
opensecurity:private_secure_door, Личная дверь безопасности, tile.opensecurity.private_secure_door, false, pcl.opensecurity.common.items.ItemSecurePrivateDoor
opensecurity:mag_secure_door, Дверь безопасности с считывателем магнитных карт, tile.opensecurity.mag_secure_door, false, pcl.opensecurity.common.items.ItemSecureMagDoor
opensecurity:mag_reader_camo, Камуфляж Считыватель магнитных карт, tile.opensecurity.mag_reader_camo, true, net.minecraft.item.ItemBlock
opensecurity:rolldoor_controller, Контроллер подъемной двери, tile.opensecurity.rolldoor_controller, true, net.minecraft.item.ItemBlock
opensecurity:rolldoor, Подъемная дверь, tile.opensecurity.rolldoor, true, net.minecraft.item.ItemBlock
opensecurity:nanofog, Нано туман, tile.opensecurity.nanofog, true, net.minecraft.item.ItemBlock
opensecurity:door_controller, Контроллер дверей, tile.opensecurity.door_controller, true, net.minecraft.item.ItemBlock
opensecurity:rfid_reader_card, Карта RFID считыватель, item.opensecurity.rfid_reader_card, false, pcl.opensecurity.common.items.ItemRFIDReaderCard
opensecurity:damage_upgrade, Улучшение урона, item.opensecurity.damage_upgrade, false, pcl.opensecurity.common.items.ItemDamageUpgrade
opensecurity:energy_upgrade, Улучшение энергии, item.opensecurity.energy_upgrade, false, pcl.opensecurity.common.items.ItemEnergyUpgrade
opensecurity:rfid_card, RFID карта, item.opensecurity.rfid_card, false, pcl.opensecurity.common.items.ItemRFIDCard
opensecurity:movement_upgrade, Улучшение скорости, item.opensecurity.movement_upgrade, false, pcl.opensecurity.common.items.ItemMovementUpgrade
opensecurity:nanodna, Нано ДНК, item.opensecurity.nanodna, false, pcl.opensecurity.common.items.ItemNanoDNA
opensecurity:cooldown_upgrade, Улучшение перезарядки, item.opensecurity.cooldown_upgrade, false, pcl.opensecurity.common.items.ItemCooldownUpgrade
opensecurity:mag_card, Карта с магнитной полосой, item.opensecurity.mag_card, false, pcl.opensecurity.common.items.ItemMagCard
reactorbuilder:reactorbuilder, Строитель реактора, tile.reactorbuilder.reactorbuilder, true, net.minecraft.item.ItemBlock
reactorbuilder:creativereactorbuilder, Творческий строитель реактора, tile.reactorbuilder.creativereactorbuilder, true, net.minecraft.item.ItemBlock
tenshilib:ignore, Structure Ignore, tile.tenshilib:ignore, true, net.minecraft.item.ItemBlock
tenshilib:structure_piece, Structure Piece, tile.tenshilib:structure_piece, true, net.minecraft.item.ItemBlock
tenshilib:breakable_barrier, tile.tenshilib:breakable_barrier.name, tile.tenshilib:breakable_barrier, true, net.minecraft.item.ItemBlock
quark:witch_hat, item.witch_hat.name, item.witch_hat, false, vazkii.quark.vanity.item.ItemWitchHat
quark:redstone_randomizer, tile.redstone_randomizer.name, tile.redstone_randomizer, true, vazkii.arl.item.ItemModBlock
quark:iron_button, tile.iron_button.name, tile.iron_button, true, vazkii.quark.base.block.BlockQuarkButton$1
quark:gold_button, tile.gold_button.name, tile.gold_button, true, vazkii.quark.base.block.BlockQuarkButton$1
quark:iron_rod, tile.iron_rod.name, tile.iron_rod, true, vazkii.arl.item.ItemModBlock
quark:rain_detector, tile.rain_detector.name, tile.rain_detector, true, vazkii.arl.item.ItemModBlock
quark:sandstone_new:0, Полированный песчаник, tile.quark:sandstone_smooth, true, net.minecraft.item.ItemStack
quark:sandstone_new:1, Кирпичи из песчаника, tile.quark:sandstone_bricks, true, net.minecraft.item.ItemStack
quark:sandstone_new:2, Полированный красный песчаник, tile.quark:red_sandstone_smooth, true, net.minecraft.item.ItemStack
quark:sandstone_new:3, Кирпичи из красного песчаника, tile.quark:red_sandstone_bricks, true, net.minecraft.item.ItemStack
quark:sandstone_bricks_stairs, tile.sandstone_bricks_stairs.name, tile.sandstone_bricks_stairs, true, vazkii.arl.item.ItemModBlock
quark:red_sandstone_bricks_stairs, tile.red_sandstone_bricks_stairs.name, tile.red_sandstone_bricks_stairs, true, vazkii.arl.item.ItemModBlock
quark:sandstone_smooth_slab:0, Плита отполированного песчаника, tile.quark:sandstone_smooth_slab, true, net.minecraft.item.ItemStack
quark:sandstone_bricks_slab:0, Плита из кирпичей песчаника, tile.quark:sandstone_bricks_slab, true, net.minecraft.item.ItemStack
quark:red_sandstone_smooth_slab:0, Плита отполированного красного песчаника, tile.quark:red_sandstone_smooth_slab, true, net.minecraft.item.ItemStack
quark:red_sandstone_bricks_slab:0, Плита из кирпичей красного песчанника, tile.quark:red_sandstone_bricks_slab, true, net.minecraft.item.ItemStack
quark:stone_wall, tile.stone_wall.name, tile.stone_wall, true, vazkii.arl.item.ItemModBlock
quark:stone_granite_wall, tile.stone_granite_wall.name, tile.stone_granite_wall, true, vazkii.arl.item.ItemModBlock
quark:stone_diorite_wall, tile.stone_diorite_wall.name, tile.stone_diorite_wall, true, vazkii.arl.item.ItemModBlock
quark:stone_andesite_wall, tile.stone_andesite_wall.name, tile.stone_andesite_wall, true, vazkii.arl.item.ItemModBlock
quark:sandstone_wall, tile.sandstone_wall.name, tile.sandstone_wall, true, vazkii.arl.item.ItemModBlock
quark:red_sandstone_wall, tile.red_sandstone_wall.name, tile.red_sandstone_wall, true, vazkii.arl.item.ItemModBlock
quark:stonebrick_wall, tile.stonebrick_wall.name, tile.stonebrick_wall, true, vazkii.arl.item.ItemModBlock
quark:brick_wall, tile.brick_wall.name, tile.brick_wall, true, vazkii.arl.item.ItemModBlock
quark:quartz_wall, tile.quartz_wall.name, tile.quartz_wall, true, vazkii.arl.item.ItemModBlock
quark:prismarine_rough_wall, tile.prismarine_rough_wall.name, tile.prismarine_rough_wall, true, vazkii.arl.item.ItemModBlock
quark:prismarine_bricks_wall, tile.prismarine_bricks_wall.name, tile.prismarine_bricks_wall, true, vazkii.arl.item.ItemModBlock
quark:dark_prismarine_wall, tile.dark_prismarine_wall.name, tile.dark_prismarine_wall, true, vazkii.arl.item.ItemModBlock
quark:purpur_block_wall, tile.purpur_block_wall.name, tile.purpur_block_wall, true, vazkii.arl.item.ItemModBlock
quark:end_bricks_wall, tile.end_bricks_wall.name, tile.end_bricks_wall, true, vazkii.arl.item.ItemModBlock
quark:stonebrick_mossy_wall, tile.stonebrick_mossy_wall.name, tile.stonebrick_mossy_wall, true, vazkii.arl.item.ItemModBlock
quark:hardened_clay_tiles, tile.hardened_clay_tiles.name, tile.hardened_clay_tiles, true, vazkii.arl.item.ItemModBlock
quark:hardened_clay_tiles_stairs, tile.hardened_clay_tiles_stairs.name, tile.hardened_clay_tiles_stairs, true, vazkii.arl.item.ItemModBlock
quark:hardened_clay_tiles_slab:0, Полублок плитки из обожженной глины, tile.quark:hardened_clay_tiles_slab, true, net.minecraft.item.ItemStack
quark:stained_clay_tiles:0, Плитка из белой глины, tile.quark:stained_clay_tiles_white, true, net.minecraft.item.ItemStack
quark:stained_clay_tiles:1, Плитка из оранжевой глины, tile.quark:stained_clay_tiles_orange, true, net.minecraft.item.ItemStack
quark:stained_clay_tiles:2, Плитка из пурпурной глины, tile.quark:stained_clay_tiles_magenta, true, net.minecraft.item.ItemStack
quark:stained_clay_tiles:3, Плитка из голубой глины, tile.quark:stained_clay_tiles_light_blue, true, net.minecraft.item.ItemStack
quark:stained_clay_tiles:4, Плитка из жёлтой глины, tile.quark:stained_clay_tiles_yellow, true, net.minecraft.item.ItemStack
quark:stained_clay_tiles:5, Плитка из лаймовой глины, tile.quark:stained_clay_tiles_lime, true, net.minecraft.item.ItemStack
quark:stained_clay_tiles:6, Плитка из розовой глины, tile.quark:stained_clay_tiles_pink, true, net.minecraft.item.ItemStack
quark:stained_clay_tiles:7, Плитка из серой глины, tile.quark:stained_clay_tiles_gray, true, net.minecraft.item.ItemStack
quark:stained_clay_tiles:8, Плитка из светло-серой глины, tile.quark:stained_clay_tiles_silver, true, net.minecraft.item.ItemStack
